"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460795.93,5262466.76,0.71,32125,2,2,0,48830,42662,37265,33212
460796,5262466.42,1.08,29549,2,2,0,13107,12079,14392,25349
460796.04,5262466.24,3.45,31791,1,2,0,31611,28013,26728,15412
460796.21,5262465.36,9.92,31597,1,3,0,33924,33924,33667,29715
460796.32,5262464.84,12.07,28671,1,2,0,12336,13878,16962,17830
460796.45,5262464.21,10.56,30857,1,3,0,10537,11822,16705,15421
460796.51,5262463.95,9.41,30883,1,2,0,12079,14392,18247,21228
460796.48,5262464.09,7.57,31899,2,2,0,9509,11308,16705,19853
460796.58,5262463.62,8.58,32046,1,1,0,10537,12593,17476,19558
460796.67,5262463.21,9.04,31574,1,2,0,11565,13878,18247,19707
460796.72,5262462.96,7.34,31040,2,2,0,9509,11565,16962,18624
460796.75,5262462.82,9.27,30719,1,2,0,11565,13621,19018,17535
460796.8,5262462.6,6.94,32131,1,1,0,8481,10537,16448,15310
460796.88,5262462.22,7.11,31338,1,1,0,8738,10794,16705,16043
460796.96,5262461.84,6.92,31637,1,1,0,8738,10794,16705,14969
460797.02,5262461.59,5.48,31961,1,2,0,7967,10023,15934,14410
460796.94,5262462,0,27537,2,2,2,8481,10537,15934,14451
460797.07,5262461.34,3.79,30260,2,2,0,7710,9766,15677,14267
460797.1,5262461.22,5.45,31633,1,2,0,7967,10537,16448,14354
460797.16,5262460.92,3.94,28746,1,3,0,7967,10023,15934,12941
460797.14,5262461.03,2.5,28733,2,3,0,6939,8481,14135,12613
460797.11,5262461.21,0,31810,3,3,2,8481,9509,14906,11911
460797.22,5262460.67,2.6,28366,1,2,0,8995,10537,16191,12408
460797.3,5262460.3,2.88,30595,4,5,0,16705,17219,20560,12058
460797.26,5262460.5,0.09,29494,5,5,0,26471,26214,27756,18922
460797.34,5262460.06,6.13,29523,2,5,0,7710,10280,15934,12008
460797.33,5262460.13,5.19,29340,3,5,0,8738,10280,15934,11389
460797.36,5262459.93,7.75,28651,1,5,0,7453,9766,15677,12874
460797.45,5262459.53,8.22,30411,2,2,0,10280,12336,17219,18635
460797.53,5262459.12,13.84,31322,1,2,0,9766,11822,16705,17400
460797.64,5262458.59,15.71,30008,1,3,0,12336,14392,17219,19684
460797.66,5262458.52,11.84,28294,2,2,0,12079,13878,16448,22601
460797.79,5262457.86,15.54,31417,1,2,0,11822,14392,16705,20118
460786.92,5262509.84,46.82,29090,1,1,0,15420,14135,14392,25608
460787.03,5262509.34,44.32,28429,2,4,0,28527,26728,25186,37838
460787.19,5262508.61,43.22,27767,3,3,0,20817,20303,21845,34484
460787.22,5262508.42,44.95,28389,2,3,0,26985,25700,24672,38866
460787.36,5262507.73,48.08,31469,1,1,0,28270,25700,22616,38971
460787.37,5262507.78,40.92,28176,2,5,0,12336,12593,16962,28125
460787.45,5262507.35,44.11,29366,1,5,0,26985,25957,25700,35762
460786.94,5262509.98,18.86,31099,1,2,0,25700,25957,24672,27054
460787.14,5262509.04,16.5,30028,1,2,0,33153,31868,30840,25972
460787.58,5262506.9,24.2,30729,1,3,0,38036,35466,34952,31427
460787.04,5262509.66,0.88,28864,2,3,0,38293,33667,32639,32644
460787.84,5262505.61,31.69,27849,2,4,0,38550,34952,31611,30855
460788.13,5262504.13,44.01,30182,1,4,0,12850,13878,18761,26846
460787.22,5262508.8,1.01,29376,2,2,0,35980,31611,28784,38317
460787.89,5262505.42,26.25,29264,3,4,0,33153,30840,29041,34726
460787.29,5262508.48,0,29199,4,4,2,28784,25186,24929,31964
460788.04,5262504.67,32.61,28848,2,4,0,28270,26214,25186,38466
460788.31,5262503.3,43.9,28589,1,4,0,24929,21588,21331,32486
460787.99,5262504.94,26.48,30503,2,2,0,32639,30069,27499,37790
460788.1,5262504.38,31.59,29857,1,2,0,24415,23130,23387,32203
460788.17,5262504.04,30.52,27842,2,2,0,23901,22359,22359,32668
460788.55,5262502.15,43.22,31623,1,1,0,30326,26728,26728,37396
460788.55,5262502.17,39.74,28363,2,2,0,23387,21845,21845,22574
460788.79,5262500.97,46.43,31545,1,1,0,28784,24929,23130,39797
460788.8,5262501,39.6,28045,2,2,0,23387,23387,22616,25515
460789.02,5262499.88,46,30178,1,2,0,26214,22873,20817,37081
460788.87,5262500.67,38.97,30041,2,2,0,26985,24672,24158,31847
460789.1,5262499.49,45.92,30460,1,3,0,29041,25443,25186,35055
460788.99,5262500.07,41.08,29222,2,3,0,21588,20303,21331,28493
460788.86,5262500.72,35.21,28573,3,3,0,38293,33667,31611,42959
460789.06,5262499.73,40.3,28645,2,2,0,31868,29555,27756,41983
460789.2,5262499.06,42.84,30195,2,2,0,28013,24158,22616,39033
460789.33,5262498.43,44.55,29939,1,2,0,32896,28270,26471,35717
460789.49,5262497.66,47.92,29861,1,2,0,33667,30583,30326,36948
460789.46,5262497.77,46.88,28471,2,2,0,32896,28527,26728,36732
460789.55,5262497.36,46.92,31211,1,1,0,39321,34952,32639,36590
460789.36,5262498.35,34.73,28497,3,3,0,26471,23901,23387,32760
460789.68,5262496.75,45.73,28225,1,3,0,18761,17476,19275,29987
460789.69,5262496.73,42.48,29212,1,3,0,28784,26728,28013,33659
460789.52,5262497.6,34.62,29307,2,3,0,33924,28784,25700,39359
460789.78,5262496.31,42.88,30657,1,3,0,13878,12336,14135,25204
460789.6,5262497.21,34.53,29343,2,3,0,42148,35980,29298,42350
460789.01,5262500.3,0,28596,2,2,2,34181,30326,30069,33320
460789.94,5262495.58,42.38,30857,1,2,0,29812,26985,26728,31806
460789.38,5262498.57,0.99,30532,2,2,0,34181,30069,26985,30762
460790.21,5262494.33,35.01,29677,1,2,0,29298,24929,23130,34789
460790.55,5262492.64,47.56,27858,1,2,0,25700,24415,25443,24018
460789.55,5262497.75,0,31410,2,2,2,27242,23387,22616,29574
460790.17,5262494.61,24.89,28160,2,3,0,31097,27499,24672,35013
460789.63,5262497.35,0,30257,3,3,0,38550,33410,30069,32401
460790.63,5262492.24,47.81,30712,1,3,0,17219,15163,14906,34452
460790.75,5262491.68,45.88,28281,3,5,0,36237,33153,31611,37856
460790.77,5262491.56,47.04,30031,2,5,0,38293,34695,33153,36938
460790.94,5262490.8,47.51,29677,1,3,0,30583,27499,25957,32154
460789.97,5262495.76,0.49,31063,3,3,0,24158,23387,25186,22719
460791.03,5262490.37,47.61,30670,1,2,0,30583,28527,28527,26872
460791.07,5262490.2,45.33,27708,2,3,0,32639,29555,28527,35038
460791.14,5262489.85,44.84,28163,1,3,0,25957,22616,21074,27456
460791.08,5262490.15,41.93,30329,2,3,0,38807,36494,34181,36148
460790.25,5262494.42,0.36,29526,3,3,0,12850,12336,15934,17654
460790.34,5262494.02,0.53,30558,3,3,0,14135,14135,16705,15549
460791.27,5262489.24,47.31,28478,1,3,0,20303,18761,19018,32175
460791.19,5262489.61,43.69,28340,2,3,0,26728,23644,21074,36659
460790.81,5262491.61,20.91,27642,3,4,0,29041,26728,25186,33185
460791.34,5262488.88,47.37,29749,1,4,0,22616,20560,19789,30290
460790.4,5262493.73,0.05,30277,4,4,0,16962,17219,20303,19549
460791.26,5262489.3,43.33,28052,2,4,0,33153,29555,27499,36317
460790.49,5262493.3,0.11,30047,2,2,0,11308,12079,15934,14969
460791.5,5262488.13,47.12,30529,1,3,0,29555,26214,24672,36308
460791.02,5262490.6,23.28,28615,2,3,0,15163,14649,15420,23804
460790.95,5262490.94,19.84,27701,3,3,0,37522,33924,31868,35164
460791.5,5262488.17,43.37,29746,1,4,0,30840,28013,26728,34675
460791.1,5262490.23,22.99,28258,2,4,0,28013,27756,29555,24418
460791.03,5262490.57,20.12,28658,3,4,0,24158,21588,20303,29780
460791.53,5262488.07,40.35,30175,2,4,0,16962,16448,19532,23612
460791.09,5262490.33,17.91,28412,3,4,0,30583,29041,29555,30846
460791.59,5262487.75,43.49,28055,1,4,0,31354,29041,28013,33631
460790.73,5262492.17,0,28599,4,4,2,21074,20303,22616,25836
460791.65,5262487.45,42.86,28805,2,5,0,26471,23387,23130,32488
460791.14,5262490.1,16.48,29054,3,5,0,18247,18247,20303,19585
460791.12,5262490.19,15.57,28291,4,5,0,14649,14649,17219,22295
460791.72,5262487.08,46.46,29841,1,5,0,25186,21845,20303,30718
460791.71,5262487.17,41.74,28219,2,3,0,23644,22102,21588,36370
460791.8,5262486.77,41.62,29231,2,3,0,23901,23130,23901,35100
460791.88,5262486.33,45.9,30015,1,3,0,33667,30326,28270,36715
460790.98,5262490.96,0.24,29133,3,3,0,17990,17733,19789,21963
460791.75,5262487.04,35.47,28959,3,4,0,13364,13364,15934,23901
460791.07,5262490.58,0.23,28710,4,4,0,16448,17733,18247,23576
460791.96,5262486.02,41.42,28514,2,3,0,22102,20817,22359,28949
460792.03,5262485.64,45.21,29634,1,3,0,27499,25186,23901,30763
460792.08,5262485.39,43.55,30798,1,2,0,22359,21074,20817,27028
460791.24,5262489.76,0,28343,2,2,2,18504,18504,21331,26610
460792.1,5262485.35,39.9,28199,2,4,0,42662,41891,42148,27996
460792.04,5262485.71,32.75,29762,2,3,0,21845,21331,21331,35043
460792.32,5262484.27,43.3,29549,2,3,0,32639,29298,26471,40357
460791.58,5262488.15,0,28127,4,4,2,30069,26214,24415,36813
460792.18,5262485.03,31.24,27931,3,4,0,24415,23130,24672,22753
460792.43,5262483.73,44.51,29965,1,4,0,36237,32896,30326,38245
460792.52,5262483.32,45.4,31538,1,2,0,27756,24415,22102,40173
460792.43,5262483.8,40.19,28206,2,2,0,36237,32896,30326,39279
460792.53,5262483.28,41.95,27645,2,3,0,24158,22102,21588,31132
460792.14,5262485.3,21.25,27750,3,3,0,32382,29041,26728,39452
460792.73,5262482.33,43.95,27603,2,2,0,33410,31354,27499,42898
460792.76,5262482.2,41.27,28163,3,5,0,24672,22616,21588,37221
460792.63,5262482.92,33.76,27478,5,5,0,28270,26214,24672,26312
460792.8,5262481.99,43.5,28261,2,5,0,32125,29812,28013,36199
460792.72,5262482.45,38.7,28101,4,5,0,17733,17733,19789,22249
460792.84,5262481.8,45.61,30454,1,5,0,34181,31354,29555,36666
460792.92,5262481.42,45.75,31509,1,1,0,24415,21845,19789,34437
460792.96,5262481.28,43.12,28723,2,2,0,25186,22616,22359,35603
460792.93,5262481.44,37.69,27393,3,3,0,32382,30069,29041,34266
460793.07,5262480.73,44.13,31194,1,3,0,23901,22359,22359,33990
460793.03,5262480.95,42.11,27527,2,3,0,25186,24158,24415,32077
460793.1,5262480.66,36.91,28432,2,2,0,30326,28270,26985,32408
460793.22,5262480,44.15,31027,1,2,0,28013,26728,24158,41764
460793.26,5262479.84,41.66,29353,2,2,0,31354,29298,29041,29786
460793.31,5262479.61,44.17,30955,1,2,0,29298,27499,26471,40624
460793.34,5262479.47,41.42,29847,1,1,0,18504,17990,20817,28973
460792.67,5262482.99,0.01,28576,3,3,0,21845,21074,22873,15424
460793.38,5262479.28,38.84,30876,1,3,0,22359,22102,25700,20614
460793.34,5262479.54,36.71,27619,2,3,0,28013,27499,29298,26127
460793.42,5262479.12,36.44,28995,3,3,0,26214,25186,25186,26405
460793.47,5262478.87,39.14,29149,2,3,0,18761,18247,21074,21945
460793.51,5262478.73,36.35,28959,3,4,0,27242,25957,25186,39353
460793.49,5262478.83,35.24,29402,4,4,0,26471,24672,23901,35243
460793.61,5262478.21,42.04,28874,1,4,0,17219,16705,19275,31166
460793.56,5262478.48,35.26,29982,2,2,0,33153,31868,30840,28995
460793.65,5262478.03,40.36,30827,1,2,0,32639,29041,25700,31832
460793.66,5262478.02,36.38,28687,3,3,0,27499,26471,26985,32387
460793.75,5262477.55,41.39,29323,1,3,0,20560,18504,17990,25852
460793.72,5262477.69,39.84,29851,2,3,0,30069,27756,26471,38465
460793.73,5262477.67,36.39,29330,2,2,0,22359,21588,21331,32256
460793.82,5262477.22,41.19,30588,1,2,0,25957,24415,23387,28521
460793.88,5262476.91,40.79,30870,1,3,0,28784,27756,26985,29491
460793.88,5262476.95,36.19,29978,2,4,0,13878,13621,16191,20798
460793.77,5262477.54,29.73,28225,3,4,0,19275,19532,21074,24904
460793.86,5262477.13,30.12,28144,2,4,0,22873,22616,24158,20291
460793.33,5262479.88,0,28573,4,4,2,9766,10794,14649,18446
460793.98,5262476.5,37.06,29910,1,4,0,15163,15677,19275,19953
460793.83,5262477.26,28.61,28861,3,4,0,13878,14392,17476,24036
460793.41,5262479.46,0.71,27478,2,2,0,8738,9509,13107,14088
460794.11,5262475.88,35.79,30093,1,3,0,14649,13878,18504,18959
460793.96,5262476.64,27.32,29281,2,3,0,11822,12593,17219,16098
460793.57,5262478.73,0,29657,3,3,2,10023,11565,17733,11708
460794.04,5262476.29,27.22,28969,2,3,0,30840,30326,31354,32383
460794.19,5262475.51,36.01,30755,1,3,0,10794,11565,16448,17259
460794.11,5262475.93,27.35,29438,2,3,0,23130,23130,23387,26737
460793.73,5262477.98,0,29792,3,3,2,29812,27756,29555,27963
460794.2,5262475.51,27.8,29418,2,3,0,14392,15163,18504,18886
460793.82,5262477.56,0,30811,2,2,2,26728,25700,24929,27637
460793.95,5262476.91,3.36,30303,2,3,0,14392,14649,17990,20215
460794.35,5262474.81,27.3,28936,1,3,0,11822,12079,16705,15043
460793.97,5262476.83,0,30680,2,2,2,13878,15677,20560,14063
460794.05,5262476.47,0,30942,2,2,2,11051,12079,18247,11568
460794.3,5262475.29,0,31735,1,1,2,10537,11822,16962,11071
460794.38,5262474.91,0.34,32082,1,1,0,9766,11051,16191,10120
460794.46,5262474.54,0.09,32220,1,1,0,10280,10537,15677,10090
460794.64,5262473.68,1.1,30306,1,2,0,10537,11822,16962,10677
460794.8,5262472.89,0.81,32105,1,1,0,9509,10280,15163,13490
460794.88,5262472.52,0.96,32331,1,1,0,10280,11308,16962,12616
460794.97,5262472.09,0.84,32488,1,1,0,14649,14906,20560,13366
460795.2,5262471.02,0.7,31696,1,1,0,24672,24672,24672,26529
460795.27,5262470.71,0,31895,1,1,2,18247,17476,19275,23237
460795.35,5262470.31,0.19,32285,1,1,0,21588,19275,20303,21372
460795.44,5262469.92,0,31899,1,1,2,22359,19532,20817,21674
460795.51,5262469.56,0,32023,1,1,2,29812,24415,24929,23369
460795.59,5262469.2,0.23,31581,1,1,0,33153,26985,25186,21882
460795.67,5262468.8,0.17,31961,1,1,0,36751,32125,28270,32698
460795.82,5262468.1,0,32184,1,1,2,24158,19018,18247,27925
460796.1,5262466.77,2.24,28003,1,2,0,41377,35980,29041,37115
460796.07,5262466.94,0.11,31414,2,2,0,47545,41634,42148,32571
460796.19,5262466.36,3.06,31515,2,3,0,39321,34181,31097,26829
460796.29,5262465.81,10.25,28202,1,3,0,43433,40349,37522,25307
460796.15,5262466.55,0.38,29605,3,3,0,23130,20046,21074,24062
460796.44,5262465.09,9.95,31869,2,3,0,12850,14135,17990,22289
460796.47,5262464.93,12.08,29854,1,3,0,18504,19532,21074,20138
460796.4,5262465.32,6.98,28393,3,3,0,14649,15677,18504,20945
460796.53,5262464.69,10.1,30667,2,2,0,11822,13621,18504,20151
460796.56,5262464.52,12.38,31525,1,2,0,11565,13364,17990,19853
460796.67,5262464.01,9.35,32298,2,2,0,11051,12850,17733,22531
460796.7,5262463.89,10.97,28202,1,2,0,14649,16705,20560,17650
460796.89,5262463.02,7.62,29471,2,2,0,8995,11051,16448,17787
460796.95,5262462.71,6.61,32538,1,1,0,8738,10794,16705,15207
460797.11,5262461.97,6.54,32095,1,1,0,7967,10023,15934,15018
460797.18,5262461.7,0,28461,3,3,2,8995,10537,16448,14374
460797.24,5262461.36,4.5,31725,1,3,0,7967,10023,15934,14119
460797.2,5262461.58,1.57,27963,2,3,0,8738,10794,16191,14360
460797.28,5262461.22,1.7,30519,2,3,0,9509,11051,16705,11716
460797.31,5262461.07,3.85,29454,1,3,0,7967,10023,15934,13559
460797.38,5262460.74,2.72,28432,1,2,0,7967,9509,15420,11907
460797.34,5262460.94,0,32226,2,2,2,13364,14135,18504,13703
460797.54,5262459.97,3.55,28694,4,4,0,16962,17476,20303,15585
460797.66,5262459.39,5.78,28946,4,4,0,10280,11822,15420,17644
460797.83,5262458.55,12.25,29743,2,2,0,11565,13364,15420,22380
460797.94,5262458.01,14.51,31876,1,2,0,10537,12593,15934,19790
460787.21,5262509.57,46.54,30303,1,4,0,26985,25700,24929,40005
460787.24,5262509.4,44.25,28144,2,4,0,28784,26985,25443,37929
460787.1,5262510.13,38.49,28183,3,4,0,25957,24672,25957,21257
460787.41,5262508.6,47.64,28543,1,3,0,31868,29298,26728,35015
460787.34,5262508.97,45.06,28665,3,3,0,30069,28270,26471,37791
460787.42,5262508.58,44.38,29146,2,2,0,21331,20046,20817,35011
460787.58,5262507.8,44.84,28566,1,2,0,16448,16448,17476,32880
460787.65,5262507.47,43.93,30237,1,2,0,24158,24158,24672,31350
460787.73,5262507.1,43.47,29503,1,4,0,19789,19275,20817,29694
460787.21,5262509.78,17.82,31233,1,2,0,19789,17990,17990,22225
460787.29,5262509.41,17.28,29916,1,2,0,21331,19532,18504,19935
460787.36,5262509.07,16.81,30290,1,2,0,19018,16962,15163,26876
460787.44,5262508.73,15.68,31066,1,2,0,22102,20817,19789,25075
460787.16,5262510.17,0,30994,2,2,2,30069,25957,22873,34338
460787.51,5262508.36,15.12,30716,1,2,0,21588,20046,20303,28203
460787.8,5262506.92,24.27,30496,1,4,0,23130,20817,21331,30416
460787.26,5262509.7,0.69,28212,3,4,0,39064,34695,32639,32553
460788.07,5262505.6,32.25,28193,2,3,0,37265,33667,30326,30755
460788.35,5262504.16,44.22,30906,1,3,0,10794,12079,16962,24521
460787.87,5262506.61,23.04,27845,3,3,0,31611,30840,31611,29286
460787.71,5262507.46,13.09,28684,3,4,0,19789,17990,18504,33068
460788.42,5262503.83,43.29,30588,1,4,0,29041,27499,27499,28719
460788.16,5262505.14,33.09,27750,2,4,0,29812,28270,26471,33032
460788.23,5262504.81,32.36,29248,2,5,0,26728,25186,24929,36837
460788.08,5262505.57,25.9,29038,3,5,0,28013,25957,24672,36292
460788.49,5262503.53,42.83,27898,1,5,0,14649,15420,16448,28044
460787.78,5262507.14,12.5,28750,4,5,0,26471,23387,22102,32504
460788.3,5262504.5,32.03,28838,1,2,0,18761,17476,17476,31036
460788.18,5262505.11,26.49,30195,2,2,0,29812,27499,25186,35672
460788.26,5262504.72,26.47,29264,3,3,0,28527,26214,23901,38740
460788.37,5262504.19,30.66,29349,2,3,0,22616,20817,20046,31500
460788.74,5262502.3,43.06,31086,1,2,0,26471,23644,24415,39923
460788.44,5262503.85,29.85,28701,2,2,0,35466,33153,31611,34015
460788.75,5262502.3,39.89,29461,2,2,0,16191,13878,14135,29006
460788.68,5262502.68,33.27,27351,5,6,0,29298,26985,25443,40602
460788.6,5262503.1,29.94,27357,6,6,0,28784,25700,23644,39145
460788.98,5262501.14,46.36,27878,1,6,0,32896,29041,27756,37931
460789.13,5262500.43,45.92,31273,1,1,0,34952,31611,29298,40021
460789.4,5262499.19,43.14,29228,2,2,0,32382,28013,25700,42452
460789.46,5262498.87,45.45,30267,1,2,0,41634,38036,35980,40495
460789.53,5262498.57,44.76,29133,1,2,0,34695,31611,31354,36320
460789.76,5262497.47,47.1,31512,1,1,0,40606,36751,33667,38160
460789.61,5262498.23,36.68,27337,3,3,0,21588,19018,18504,34740
460789.74,5262497.59,42.61,29372,2,3,0,15420,14906,16448,29501
460789.69,5262497.86,36.89,28897,3,3,0,22359,20046,19789,35418
460789.88,5262496.87,45.7,30555,1,3,0,23130,20303,21331,28482
460789.73,5262497.71,34.35,28606,1,2,0,33924,29298,27242,38667
460790.07,5262496.01,42.64,31623,1,2,0,34952,32382,31868,36567
460790.04,5262496.2,37.06,29992,2,3,0,38807,34695,31354,26352
460790.15,5262495.67,42.14,29513,1,3,0,26214,23901,23130,31670
460790.12,5262495.82,37.22,30631,1,2,0,32896,28270,27756,31247
460790.17,5262495.59,35.86,31453,1,2,0,30326,26985,24415,37119
460790.27,5262495.11,36.15,29818,2,3,0,32896,30583,27242,36526
460790.5,5262493.93,46.81,27744,1,3,0,17476,16191,17219,22676
460789.59,5262498.65,0.8,30942,1,1,0,26728,24158,23644,29084
460790.41,5262494.47,34.99,30287,1,2,0,35980,31868,27756,35462
460789.75,5262497.86,0.17,30637,2,2,0,23387,20560,20303,31205
460790.84,5262492.36,47.52,29559,1,2,0,27756,24415,23901,25149
460790.87,5262492.24,41.55,27731,2,2,0,29812,27499,26471,30191
460791.04,5262491.43,45.62,27619,2,4,0,27756,25186,22873,36726
460790.1,5262496.22,0.39,31181,4,4,0,20560,20560,23644,21658
460790.95,5262491.89,41.32,27986,3,4,0,25957,23130,21588,38447
460791.07,5262491.23,47.6,29611,1,4,0,25186,22102,20560,39751
460791.02,5262491.56,40.75,29471,2,3,0,29812,27242,24672,37099
460790.27,5262495.41,0.84,29988,3,3,0,25443,23130,23130,31617
460790.36,5262495,0.56,29235,3,3,0,16191,14649,16962,22375
460791.21,5262490.61,42.93,28353,2,3,0,40092,36494,32896,36486
460790.44,5262494.59,0.15,29772,3,3,0,20046,19532,24158,20543
460791.38,5262489.8,46.74,29051,1,3,0,28013,25443,25186,30306
460791.46,5262489.42,46.91,30382,1,3,0,29298,26471,25700,24709
460791.36,5262489.91,42.07,28160,2,3,0,30326,28013,26471,37127
460790.61,5262493.81,0.09,28986,2,2,0,19018,19532,23130,19813
460790.69,5262493.41,0.17,28733,2,2,0,11822,12336,16191,16961
460791.26,5262490.58,20.32,28298,3,3,0,32125,29041,27499,30929
460791.78,5262487.9,46.46,30254,1,3,0,29041,26728,25443,30724
460791.86,5262487.52,46.4,29690,1,3,0,30069,27242,25700,34510
460791.33,5262490.22,19.82,28189,3,3,0,35980,33667,33667,31331
460791.81,5262487.8,43.73,30041,2,3,0,32382,30583,30326,35374
460791.84,5262487.67,41.11,27655,2,3,0,38807,36494,36494,27779
460791.19,5262491.04,0.18,28419,3,3,0,17733,15934,17990,23907
460792.1,5262486.4,46.15,30880,1,3,0,35723,31868,30583,37262
460791.98,5262487.06,35.53,27472,3,4,0,7453,7710,10280,21086
460792.09,5262486.48,41.16,28042,2,4,0,24415,23901,25957,30045
460791.28,5262490.62,0.16,27845,4,4,0,24672,23130,23130,26449
460792.25,5262485.67,45.4,30893,1,3,0,29555,27499,26214,32028
460791.37,5262490.22,0.19,28445,3,3,0,15934,14649,15677,24286
460792.21,5262485.87,43.32,27865,2,3,0,22873,21331,21331,34430
460792.32,5262485.36,45.12,29317,1,4,0,22873,21331,20817,31650
460792.24,5262485.78,40.7,29238,3,4,0,22359,21074,22616,26553
460792.37,5262485.14,42.99,30008,1,4,0,18247,17476,19532,28323
460792.47,5262484.68,43.83,28393,2,5,0,17476,15934,17219,26849
460792.49,5262484.56,45.06,28134,1,5,0,20303,18761,21331,25234
460792.39,5262485.07,39.72,28737,3,5,0,15677,15420,14906,35368
460792.31,5262485.5,31.84,27685,3,3,0,18504,16448,17990,25187
460792.49,5262484.57,41.35,27783,2,3,0,29812,27756,26214,38689
460791.79,5262488.23,0.21,27921,3,3,0,28784,25186,23130,33667
460792.6,5262484.03,42.31,27659,2,3,0,27756,25186,23901,39540
460792.78,5262483.19,43.72,27796,2,2,0,23901,21845,21331,34944
460792.81,5262483.04,45.29,30912,1,2,0,30583,28013,26214,41057
460792.86,5262482.83,43.74,28596,2,2,0,25186,22616,22102,32952
460792.94,5262482.43,43.8,28356,2,2,0,30326,28527,24415,41295
460792.98,5262482.28,41.4,27564,2,3,0,22359,21331,20817,35914
460792.95,5262482.44,39.7,28838,3,3,0,15677,15420,16962,21119
460793.14,5262481.49,45.16,31348,1,1,0,23644,20817,19789,33681
460793.22,5262481.13,44.73,30719,1,2,0,27242,24415,22873,39839
460793.06,5262481.92,37,28553,2,2,0,27756,25186,25186,34228
460793.29,5262480.78,44.46,31263,1,1,0,19018,19275,20560,34813
460793.34,5262480.56,42.24,29707,2,3,0,27499,26985,27499,32806
460793.28,5262480.84,39.53,27659,3,3,0,26985,25443,25700,26533
