"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460754.64,5262501.7,0,31171,2,2,2,25957,25186,24929,26555
460754.91,5262502.54,0,30441,2,2,2,22359,22359,24672,13411
460758.39,5262513.21,27.25,29762,1,2,0,27756,26471,27499,15831
460755.06,5262503,0.38,31365,1,1,0,16448,15677,20560,13380
460755.15,5262503.26,0,31813,1,1,2,25957,25443,26214,18792
460755.26,5262503.6,0,31869,1,1,2,32382,31868,32125,16731
460755.52,5262504.38,0.32,31863,1,1,0,34438,29812,29298,19478
460755.62,5262504.67,0,31895,1,1,2,34438,31868,31611,14481
460755.73,5262505.01,0.24,31600,1,1,0,29555,25957,27499,12822
460755.96,5262505.72,0.22,31794,1,1,0,22616,22359,23901,18673
460756.4,5262507.06,0.29,31541,1,1,0,43690,39578,37265,26162
460760.75,5262520.42,33.75,28950,1,2,0,41891,38807,35723,25059
460760.92,5262520.92,34.46,30722,1,2,0,34181,31354,30583,21403
460761.25,5262521.94,35.29,29559,1,3,0,30583,28013,27499,21015
460761.28,5262522.01,34.47,30496,1,2,0,31611,29041,28270,26075
460759.66,5262517.03,19.71,29972,2,3,0,28013,26985,26728,28587
460757.22,5262509.52,0,30395,3,3,2,32382,31097,30069,29595
460760.88,5262520.78,29.82,28819,1,3,0,25443,24158,25186,25810
460757.35,5262509.92,0,31541,2,2,2,20560,19532,21331,13358
460757.46,5262510.26,0,30824,3,3,2,29555,28270,29812,16424
460761.6,5262522.98,33.7,29212,1,3,0,23644,22616,22359,17645
460761.3,5262522.05,30.63,28058,2,2,0,33153,31097,30583,21674
460761.88,5262523.83,34.41,30624,1,3,0,33667,31354,30069,32839
460757.71,5262511.02,0,28435,3,3,2,29041,27242,25700,32759
460761.86,5262523.76,31.48,29045,2,3,0,33410,31097,28784,32546
460758.06,5262512.07,0,28088,3,3,2,30840,29041,26985,23555
460758.36,5262512.98,0.41,29218,3,3,0,25957,24929,24672,23858
460761.99,5262524.15,30.41,27816,2,3,0,27242,25186,24929,21681
460758.96,5262514.79,0.31,31984,1,1,0,12593,12336,16962,15124
460759.06,5262515.12,0,31754,1,1,2,13364,12079,19018,9843
460759.84,5262517.49,5.47,28435,1,2,0,41377,39835,39321,12728
460759.18,5262515.47,0,31614,2,2,2,19275,17219,20817,12745
460759.81,5262517.4,4.45,29166,1,2,0,54227,50886,48059,25878
460759.31,5262515.85,0.12,31260,2,2,0,34438,31097,29555,27575
460759.77,5262517.28,3.07,29998,1,2,0,55512,53456,48316,26498
460759.76,5262517.25,2.15,30971,1,2,0,61166,61423,55769,13003
460759.72,5262517.11,0.94,31191,1,1,0,29041,29298,33410,9226
460760.29,5262518.85,0.44,31643,1,1,0,23387,24672,25443,28477
460760.59,5262519.73,0,31931,1,1,0,13878,14135,18761,10692
460760.89,5262520.66,0.07,31764,1,1,0,13878,14392,19789,10174
460761.12,5262521.35,1.42,31220,1,1,0,14135,14649,18247,11843
460761.34,5262522.02,0.76,31519,1,1,0,19018,18247,22102,13540
460761.52,5262522.55,0,31702,1,1,2,15420,15420,19018,20853
460761.77,5262523.32,0.27,31469,1,1,0,10023,11822,16962,9576
460761.98,5262523.95,1.22,29644,2,3,0,12336,12593,19275,10001
460754.46,5262500.29,25.82,27514,2,2,0,29041,28013,26728,0
460751.18,5262490.21,0.16,29153,2,2,0,32382,31354,31097,0
460754.7,5262501.02,26.14,30070,2,3,0,26214,25186,25700,0
460751.29,5262490.57,0,29785,3,3,2,29555,27242,26214,0
460756.66,5262507.05,41.38,28556,1,3,0,16705,16962,20303,0
460751.42,5262490.95,0.24,29657,4,4,0,35466,33153,30583,0
460755.22,5262502.62,29.13,28897,1,4,0,22102,22102,22616,0
460754.5,5262500.41,24.02,28406,3,4,0,28784,28013,28013,0
460754.83,5262501.44,26.5,29556,2,4,0,26214,25700,25957,0
460755.29,5262502.84,28.84,28995,1,2,0,12850,13364,16705,0
460751.63,5262491.58,0,30988,2,2,2,15420,15934,17476,0
460755.04,5262502.05,25.48,29362,1,2,0,14906,15163,20046,12216
460755.29,5262502.82,25.36,30028,1,2,0,13621,14392,19275,10337
460751.98,5262492.65,0,31148,2,2,2,12593,13621,18247,11094
460755.35,5262503,24.89,30083,1,2,0,21331,21845,25186,14826
460755.28,5262502.76,23.58,29913,1,2,0,13107,14649,18761,14131
460752.3,5262493.63,0,30775,3,3,2,13364,14649,19532,12167
460756.25,5262505.75,30.54,29176,1,3,0,11308,12336,18504,16792
460756.23,5262505.69,29.52,30617,1,3,0,16962,17476,20046,16459
460755.61,5262503.78,24.13,28275,2,3,0,15677,16705,19789,17060
460752.69,5262494.79,0,30136,2,2,2,12850,14392,18761,15993
460752.93,5262495.53,0,30473,2,2,2,15934,16448,19275,18148
460757.05,5262508.19,31.88,28825,1,2,0,17990,18504,21845,10455
460753.06,5262495.92,0,31391,2,2,2,18761,18504,22359,18141
460756.35,5262506.02,24.92,29910,1,2,0,13621,13878,19275,9375
460753.27,5262496.55,0,31679,1,1,2,24672,22873,24929,16825
460756.76,5262507.26,26.53,29575,1,2,0,30069,27242,28270,19231
460753.4,5262496.94,0,31256,2,2,2,25186,22873,24158,19959
460753.64,5262497.68,0,31728,1,1,2,37779,33153,32639,24638
460753.88,5262498.4,0,28334,2,2,2,28784,26985,27499,24977
460753.95,5262498.63,0.64,31079,1,2,0,28784,26985,27499,24906
460754.23,5262499.46,0.44,31427,1,1,0,20046,19275,21845,19451
460754.46,5262500.16,1.11,31509,1,2,0,27242,26471,27242,20139
460754.33,5262499.78,0.35,28776,2,2,0,27756,26728,27242,19952
460754.6,5262500.6,0.81,31414,1,1,0,12850,12593,18247,12717
460758.12,5262511.39,27.03,29241,1,2,0,17476,17219,18504,19646
460754.63,5262500.67,0,31361,2,2,2,17476,16962,19789,17349
460754.74,5262501.01,0.32,30870,2,2,0,23387,23130,23387,26151
460754.83,5262501.29,0,30454,2,2,2,25186,23901,24672,27099
460758.32,5262512.02,26.93,30001,1,2,0,25443,25186,26214,20811
460754.96,5262501.67,0,30775,2,2,2,27499,27499,28013,27275
460758.55,5262512.7,26.97,29847,1,2,0,24672,23387,25186,19755
460755.22,5262502.48,0,31263,2,2,2,24672,24415,26728,13296
460755.61,5262503.64,0,31872,1,1,2,25186,23901,27499,14326
460756.05,5262504.99,0.03,32144,1,1,0,52942,47031,45489,21254
460756.38,5262505.99,0,31722,1,1,2,37522,31868,31611,22049
460756.62,5262506.71,0.15,31705,1,1,0,44204,39321,37779,25282
460761.25,5262520.94,34.5,28953,1,2,0,39835,35466,33667,24497
460761.49,5262521.66,35.22,30853,1,2,0,37779,34952,33410,28284
460759.74,5262516.28,20.55,28953,2,3,0,29555,26985,26471,22726
460757.28,5262508.71,0,27757,3,3,2,26471,23901,23644,23385
460761.04,5262520.25,28.82,29097,2,3,0,32382,29812,29298,25111
460757.55,5262509.53,0.34,31253,2,2,0,33410,32382,32382,24587
460761.28,5262520.98,30.03,28959,1,2,0,27242,26985,27756,13730
460757.69,5262509.94,0.43,30775,4,4,0,22359,20560,22616,16338
460761.4,5262521.36,30.09,27711,3,4,0,28527,27756,27756,19062
460761.63,5262522.05,32.24,29641,2,4,0,28784,28270,28013,19545
460757.79,5262510.26,0,28914,2,2,2,22873,21331,23901,17359
460762.13,5262523.59,34.46,30414,1,1,0,33924,31611,29812,32406
460758.32,5262511.86,0.47,28684,2,2,0,33410,31097,29041,32690
460762.12,5262523.55,30.96,28678,2,3,0,31097,29812,28784,32258
460758.84,5262513.45,0,30083,2,2,2,34952,32125,30069,30085
460758.96,5262513.82,0.38,28828,2,2,0,32125,30326,32382,19943
460759.05,5262514.08,0,29497,4,4,2,15677,14135,17476,18409
460760.17,5262517.53,9.71,29474,3,4,0,26985,25957,26214,13547
460760.25,5262517.75,9.22,31076,1,2,0,20817,20046,22359,10125
460759.17,5262514.44,0.26,28589,2,2,0,15420,14649,19789,13056
460760.2,5262517.61,8.01,31535,1,1,0,39321,37522,35723,11194
460760.18,5262517.55,7,31522,1,1,0,53456,50886,46774,12820
460760.16,5262517.48,6.01,31587,1,1,0,56540,53970,50372,20589
460760.14,5262517.4,4.76,31430,1,1,0,55512,52171,47802,24375
460759.69,5262516.01,0,29045,2,2,2,57568,55512,51657,30181
460760.11,5262517.31,3.58,31512,1,2,0,50629,48573,46003,32304
460760.09,5262517.25,2.53,30965,1,2,0,35466,34952,37265,32068
460759.93,5262516.75,0.35,31551,1,1,0,13364,13878,18761,10438
460760.23,5262517.65,0,31761,1,1,2,19789,17990,20046,12940
460760.78,5262519.32,0.67,31699,1,1,0,17476,17476,20303,12079
460760.84,5262519.5,0,31368,1,1,2,16962,16962,19789,11737
460761.26,5262520.78,0,31129,1,1,2,15934,15163,16705,17572
460761.7,5262522.11,0.89,31489,1,1,0,13878,13621,18504,14949
460761.84,5262522.52,0,31564,1,1,2,12850,13621,18247,11966
460761.98,5262522.97,0,31528,1,1,2,13878,14649,19018,9894
460762.16,5262523.51,1.11,31237,1,1,0,11051,12079,18761,11009
460762.24,5262523.75,0.63,31253,2,2,0,13364,12593,17733,18158
460751.4,5262489.94,0.28,30028,3,3,0,28013,26728,24415,0
460755.49,5262502.51,31.4,29592,2,3,0,22359,22359,23387,0
460756.73,5262506.33,41.21,28098,1,3,0,16191,16705,19789,0
460754.71,5262500.12,24.56,27554,3,4,0,18247,17733,19532,0
460751.51,5262490.29,0,29428,4,4,2,29041,27756,26728,0
460751.64,5262490.68,0.01,29824,3,3,0,34181,32125,29298,0
460755.05,5262501.15,26.52,29546,2,3,0,20303,20303,23130,0
460755.47,5262502.43,29.39,27606,1,3,0,19275,19275,22359,0
460755.52,5262502.58,28.99,29978,1,3,0,15420,15934,19275,0
460751.75,5262491.01,0.16,28723,3,3,0,33410,32382,30326,0
460755.21,5262501.63,26.15,29058,2,4,0,13107,13878,17990,0
460755.62,5262502.89,28.86,30270,1,4,0,12593,13364,17733,0
460752.17,5262492.3,2.53,28425,3,4,0,14906,15420,17990,0
460755.72,5262503.18,28.53,29841,1,3,0,14135,15420,19532,11414
460755.14,5262501.41,24.71,28658,2,3,0,13364,14392,18504,10536
460755.49,5262502.46,24.33,29661,1,2,0,19018,19532,23387,14970
460755.59,5262502.77,24.21,29965,1,2,0,14906,15420,18504,12690
460752.42,5262493.03,0,31204,2,2,2,17990,18761,22359,13384
460755.7,5262503.1,24.08,29707,1,2,0,11565,12850,17990,13456
460752.53,5262493.38,0,30965,2,2,2,13107,14392,19532,16597
460756.45,5262505.42,29.5,30218,1,3,0,11308,12079,16705,16499
460755.82,5262503.48,24.1,29585,2,3,0,11565,12336,17476,16189
460752.79,5262494.14,0,29900,2,2,2,16448,17990,22102,21311
460756.75,5262506.32,29.95,29677,1,2,0,14906,15934,19018,22246
460753.04,5262494.91,0,31476,2,2,2,14649,15420,19018,12275
460756.85,5262506.63,29.88,28766,1,2,0,14135,14906,19275,19076
460757.06,5262507.26,30.72,29402,1,2,0,28527,28527,28013,17033
460757.14,5262507.5,30.51,28864,1,2,0,22359,22102,24672,11904
460756.77,5262506.37,25.81,28347,1,2,0,13621,13621,18761,14683
460753.62,5262496.68,0,31322,2,2,2,25443,22873,23130,18341
460753.73,5262497,0,31404,2,2,2,32896,31354,31868,22663
460757.33,5262508.07,28.62,28258,1,2,0,28784,26214,26471,20820
460754.21,5262498.46,1.24,31283,1,1,0,39578,36494,36494,18759
460754.31,5262498.77,0.89,31335,1,1,0,27242,24672,26471,14701
460754.31,5262498.75,0,31866,1,1,2,24158,23387,25700,12663
460754.41,5262499.07,0,31679,1,1,2,18247,17990,21845,13579
460754.66,5262499.82,0.98,31696,1,1,0,19018,19018,22102,24676
460754.63,5262499.75,0,31807,1,1,2,18247,17733,20560,13634
460758.53,5262511.68,26.44,27976,1,2,0,15420,15163,19275,23089
460755.45,5262502.23,0,31673,1,1,2,27756,26728,26471,18035
460755.6,5262502.67,0,31702,1,1,2,18247,17733,18504,13235
460755.73,5262503.06,0,31751,1,1,2,25186,24672,28270,13824
460755.85,5262503.42,0.06,31761,1,1,0,17476,16705,20303,12901
460756.27,5262504.7,0,31633,1,1,2,36237,31354,31097,27222
460756.5,5262505.39,0.22,31745,1,1,0,40092,38293,40349,11764
460761.74,5262521.46,35.57,30496,1,2,0,34695,31354,29041,31121
460762.01,5262522.27,35.14,30486,1,2,0,33153,29812,29298,24391
460757.62,5262508.79,0,29821,2,2,2,27756,25700,26214,25855
460761.63,5262521.1,31.01,29815,2,4,0,34695,31354,30583,20050
460762.14,5262522.67,35.07,28353,1,4,0,33667,30326,28784,19140
460761.75,5262521.48,31.34,29117,2,3,0,33667,30840,29298,23010
460757.85,5262509.49,0,30729,3,3,2,19275,18247,21331,15268
460757.96,5262509.83,0,29998,2,2,2,21588,19789,21588,18099
460762.4,5262523.46,34.91,30434,1,3,0,34438,32125,30326,28641
460761.97,5262522.12,29.54,28868,2,3,0,29041,28270,26985,29351
460762.48,5262523.71,33.69,29710,1,3,0,28270,27499,26214,27959
460762.51,5262523.8,33.05,30100,1,3,0,27756,26728,26214,30871
460758.49,5262511.43,0,28055,3,3,2,31611,30583,27756,31732
460759.07,5262513.19,0.03,28507,2,2,0,37265,34695,32896,32279
460760.56,5262517.75,10.23,30015,2,2,0,27756,26471,27756,15201
460759.49,5262514.45,0,29834,2,2,2,30326,28527,29812,13127
460760.71,5262518.21,10.47,30254,1,2,0,21845,19018,20560,19082
460759.59,5262514.77,0,31774,1,1,2,34952,30069,29812,22498
460759.82,5262515.46,0,31666,1,1,2,39835,35980,33667,34323
460759.93,5262515.81,0.24,31738,1,1,0,37522,33924,33410,34817
460760.16,5262516.48,0,31843,1,1,2,15677,15934,21331,13269
460760.45,5262517.36,0,31850,1,1,2,16191,15163,19018,13138
460760.98,5262518.97,0.22,31505,1,1,0,15420,15163,19532,14251
460761.28,5262519.87,0,31922,1,1,2,14906,15420,18761,14796
460761.61,5262520.9,0.99,31233,1,1,0,29298,26214,26728,16737
460761.83,5262521.57,1.87,30001,1,2,0,24672,23130,24415,12331
460761.62,5262520.93,0.15,30139,2,2,0,22873,21588,22616,13501
460761.83,5262521.55,0,31479,1,1,2,11822,12336,17476,11791
460761.93,5262521.84,0,31584,1,1,2,12079,12336,19532,11185
460762.2,5262522.68,0,31479,1,1,2,17733,17733,21074,10962
460762.49,5262523.54,0.71,31043,1,1,0,11822,11565,18504,13555
460762.57,5262523.81,0.33,31374,2,2,0,25957,24672,24415,27507
460755.84,5262502.58,31.46,30388,1,2,0,15420,15934,19532,0
460755.93,5262502.85,31.14,28425,1,4,0,13364,13878,17733,0
460755.63,5262501.93,29.19,27544,2,4,0,13878,14392,18247,0
460754.77,5262499.29,22.52,28222,4,4,0,14135,14649,18504,0
460755.26,5262500.79,26.56,29349,3,4,0,13878,14392,18247,0
460755.75,5262502.28,29.08,30637,1,1,0,18504,18504,21845,0
460755.86,5262502.62,28.92,29625,1,3,0,13878,14906,18761,0
460752.16,5262491.27,0.79,29326,3,3,0,19018,19275,20560,0
460755.48,5262501.47,26.45,29438,2,3,0,14392,15163,19018,0
460752.21,5262491.42,0.27,28533,2,2,0,11822,13364,19018,0
460755.92,5262502.8,28.35,30447,1,2,0,11822,13364,17733,0
460752.31,5262491.73,0,30771,3,3,2,13364,13621,18247,10889
460755.81,5262502.48,26.77,28746,2,3,0,14392,15677,20560,12968
460755.9,5262502.75,26.53,29087,1,2,0,15934,16705,20817,9654
460752.44,5262492.1,0,31060,2,2,2,11051,11565,17219,11187
460755.07,5262500.18,19.31,28917,2,3,0,21074,21588,25443,10186
460755.84,5262502.54,24.34,30624,1,2,0,18247,18504,21845,16120
460752.66,5262492.78,0,30015,2,2,2,18504,18247,21845,15279
460752.78,5262493.14,0,29743,2,2,2,17219,18247,21331,12016
460756.06,5262503.22,24.12,29982,1,2,0,10280,11565,17219,12964
460756.18,5262503.58,24.61,30178,1,2,0,16191,17219,20303,20303
460753.13,5262494.21,0,31394,2,2,2,19789,20046,22873,12227
460753.27,5262494.62,0,31541,2,2,2,24672,24415,27242,23958
460757.4,5262507.29,31.07,29838,1,2,0,32639,31611,31354,15858
460757.45,5262507.45,30.52,30208,1,2,0,20303,19532,22359,15117
460753.72,5262496,0,31545,1,1,2,14135,14392,19789,10889
460757.43,5262507.37,28.68,29238,1,2,0,14392,13621,16962,14479
460754.05,5262496.99,0,31270,2,2,2,30069,27756,28013,21343
460754.18,5262497.39,0,31686,1,1,2,35466,33153,32382,23836
460754.31,5262497.79,0,31666,1,1,2,36494,33667,32382,30141
460754.43,5262498.13,0,31787,1,1,2,25443,23644,25443,20824
460754.56,5262498.52,0,30293,2,2,2,22102,20560,23130,15526
460754.64,5262498.79,0.87,30755,1,2,0,21588,20046,22616,15589
460754.81,5262499.3,0.46,31283,1,1,0,13878,14392,19018,17078
460755,5262499.86,0.17,31928,1,1,0,16705,16448,20817,12102
460755.22,5262500.52,0.16,31768,1,1,0,20560,20560,22359,24478
460755.31,5262500.82,0.4,31758,1,1,0,21588,20817,22616,22391
460755.41,5262501.1,0,31682,1,1,2,25186,24929,26214,25446
460755.67,5262501.89,0,31676,1,1,2,27499,26214,27499,23705
460755.94,5262502.72,0,31951,1,1,2,21331,20817,23901,14511
460756.19,5262503.49,0.57,31682,1,1,0,19532,18761,23130,12622
460756.51,5262504.44,0,31741,1,1,2,33410,30069,30069,18644
460756.65,5262504.86,0.6,31745,1,1,0,42148,37522,36751,19859
460756.73,5262505.12,0.2,31666,1,1,0,45746,41120,39835,17449
460757.17,5262506.45,0.06,30477,2,2,0,40606,35723,34952,24182
460761.85,5262520.81,35.48,30637,1,2,0,35723,33153,30583,32826
460757.38,5262507.06,0.33,29733,2,2,0,40863,37779,34695,29809
460761.95,5262521.12,35.9,30047,1,2,0,30583,28527,25700,29285
460762.3,5262522.17,35.55,30260,1,2,0,33924,31354,29298,29453
460760.4,5262516.33,20.3,28930,2,2,0,31868,29298,28527,25849
460761.51,5262519.73,28.35,28402,2,2,0,34181,30840,29555,27918
460758.04,5262509.08,0,29828,3,3,2,29812,28527,28784,15311
460762.52,5262522.84,34.41,29870,1,3,0,33410,31354,28527,27660
460762.62,5262523.14,34.93,30719,1,1,0,32125,30069,28270,31952
460762.75,5262523.53,34.14,30522,1,1,0,31868,31097,29812,25558
460762.36,5262522.32,29.88,28098,2,4,0,29298,28270,28013,26373
460762.05,5262521.38,27.71,28828,3,4,0,29298,28270,27756,27034
460762.05,5262521.35,26.83,29477,2,3,0,27756,26471,28013,28615
460762.51,5262522.8,30.02,29281,1,3,0,22616,21331,23130,27331
460762.15,5262521.67,26.63,28058,2,4,0,23130,21588,21588,28042
460762.29,5262522.1,27.44,27858,1,4,0,22616,21074,21074,27746
460761.3,5262519.04,19.78,29267,4,4,0,28527,27242,26728,29210
460761.45,5262519.53,20.73,28435,3,4,0,28013,26728,26214,29036
460762.74,5262523.47,30.34,30224,1,2,0,28013,27499,27499,30481
460762.58,5262522.98,27.87,28743,3,3,0,31868,30069,29555,26953
460761.83,5262520.68,21.15,28153,4,4,0,32896,30583,29298,28145
460762.7,5262523.35,28.32,30385,3,4,0,29812,26985,25700,29280
460759.54,5262513.64,0.27,28252,4,4,0,30069,29041,27242,29728
460760.96,5262518,12.52,28334,3,4,0,31097,29555,28270,30289
460760.91,5262517.84,11.18,30749,2,2,0,35980,34438,31611,28659
460760.92,5262517.85,10.32,29192,2,3,0,35209,33667,30840,16508
460759.83,5262514.51,0,31499,2,2,2,31611,27499,27499,17015
460761.23,5262518.8,11.6,28055,1,2,0,30069,26214,20303,24285
460759.97,5262514.93,0.04,31702,1,1,0,39064,33410,28527,23432
460760.08,5262515.25,0.23,31768,1,1,0,45489,41120,35466,31023
460760.18,5262515.57,0.54,31620,1,1,0,34438,32125,31868,26692
460760.25,5262515.76,0,31800,1,1,2,16705,13878,19532,21536
460760.36,5262516.12,0,31774,1,1,2,20817,19018,21074,8819
460760.88,5262517.68,0,31604,1,1,2,24672,22102,23387,17422
460761.5,5262519.57,0.84,31712,1,1,0,13878,13621,17733,15835
460761.62,5262519.91,0,31784,1,1,2,17990,17990,19789,13397
460762.03,5262521.19,2.85,29546,1,2,0,19018,18504,20560,18130
460761.84,5262520.61,0,29690,2,2,2,21588,20046,21074,24258
460762.38,5262522.22,0.32,31600,1,1,0,15163,15677,19789,11584
460762.62,5262522.97,0.48,31551,1,1,0,14906,15420,19018,12768
460752.51,5262491.2,3.38,29533,2,3,0,22873,23130,24158,0
460755.33,5262499.87,25.17,29051,1,3,0,13878,14392,18247,0
460752.11,5262489.95,0,30558,3,3,2,23130,23130,23387,0
460755.48,5262500.31,25.31,28743,2,4,0,13878,14135,18761,0
460755.99,5262501.87,29.06,29775,1,4,0,13107,13364,17990,0
460752.21,5262490.27,0,28386,4,4,2,16191,15934,19275,0
460754.98,5262498.79,21.14,28399,3,4,0,14392,14906,18761,0
460755.69,5262500.97,26.25,28081,2,2,0,15677,16191,20303,0
460756.18,5262502.47,28.67,30106,1,2,0,14392,15163,19789,0
460752.52,5262491.2,0.89,28569,2,2,0,15163,15677,19532,0
460756.07,5262502.1,26.93,30424,1,3,0,13878,15163,20046,0
460752.57,5262491.37,0.29,29146,3,3,0,14135,15677,19789,0
460755.54,5262500.48,23.08,28350,2,3,0,14392,15677,20560,0
460752.68,5262491.68,0,29815,2,2,2,13364,14135,19018,13377
460756.32,5262502.88,26.76,29729,1,3,0,17733,18247,21331,14522
460752.81,5262492.08,0,30355,3,3,2,11822,12593,17476,9397
460755.11,5262499.15,17.43,28386,2,3,0,13878,14392,17733,11700
460756.05,5262502.04,24.2,30480,1,3,0,14135,14649,17990,16160
460755.29,5262499.71,18.06,28127,2,3,0,15677,16191,19532,14767
460753.03,5262492.74,0,30241,2,2,2,19532,19789,22873,15980
460756.3,5262502.8,24.06,30074,1,3,0,15420,16191,20560,15982
460753.17,5262493.19,0.36,29051,3,3,0,14135,15420,18761,11968
460755.71,5262500.97,20.14,29038,2,3,0,17476,18247,22102,14821
460755.81,5262501.29,19.1,27439,2,3,0,14649,15677,18761,16392
460753.37,5262493.78,0,31116,3,3,2,15934,16962,20303,19017
460756.51,5262503.45,24.42,29284,1,3,0,19275,20046,23901,14687
460757.4,5262506.17,30.01,29005,1,2,0,14649,14906,20560,10495
460753.63,5262494.57,0,31528,2,2,2,15163,15934,19789,17518
460753.77,5262494.99,0,30568,2,2,2,15934,16705,20817,16868
460753.88,5262495.35,0,31777,1,1,2,26728,26728,26985,15538
460754,5262495.71,0.12,31371,1,1,0,19275,19018,22616,13385
460754.1,5262496,0,31627,2,2,2,15420,15677,21074,11500
460754.22,5262496.36,0,31083,2,2,2,20303,18504,21845,16841
460754.44,5262497.04,0,31643,1,1,2,35723,32382,32382,21817
460754.57,5262497.43,0,31558,1,1,2,42148,39064,37779,20623
460754.91,5262498.44,0,31676,1,1,2,14906,15677,17990,11950
460755.37,5262499.85,0.55,31840,1,1,0,14135,15163,20046,10477
460755.46,5262500.11,0.21,31823,1,1,0,12850,13621,18761,8146
460755.57,5262500.45,0,31771,1,1,2,14392,14649,19532,11055
460755.67,5262500.76,0,31640,1,1,2,13878,13621,18247,12679
460755.91,5262501.47,0,31699,1,1,2,18247,17990,21331,18753
460756.05,5262501.92,0,31797,1,1,2,15677,14906,19275,13196
460756.44,5262503.1,0.36,31764,1,1,0,16705,16191,20817,11428
460756.65,5262503.73,0,31659,1,1,2,23644,20303,22616,19458
460756.87,5262504.38,0.32,31787,1,1,0,43176,38293,37008,20130
460756.95,5262504.64,0,31679,1,1,2,36494,32639,31097,24152
460757.17,5262505.29,0,32013,1,1,2,53713,49087,46774,19169
460757.47,5262506.21,0,31112,2,2,2,35980,32382,30840,22978
460761.91,5262519.87,35.06,28524,1,2,0,35980,31868,30326,28279
460762.1,5262520.44,35.7,30562,1,2,0,32639,29812,28270,32919
460757.71,5262506.92,0,30696,2,2,2,38550,34181,30840,31924
460757.79,5262507.18,0,30237,2,2,2,39835,35466,33410,25828
460762.29,5262521.02,35.53,30250,1,2,0,28784,26214,25957,27730
460762.41,5262521.37,35.63,30005,1,3,0,25957,24415,24415,27922
460762.15,5262520.58,33.37,28438,2,3,0,26214,24672,24672,29908
460762.57,5262521.85,35.89,30952,1,1,0,31611,29298,27499,31249
