"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460691.75,5262512.9,0,30722,2,2,2,23644,22359,23901,15769
460691.91,5262513.39,0,31306,2,2,2,35723,34952,34952,12172
460692.07,5262513.91,0.2,30919,2,2,0,25957,26728,28527,11253
460693.33,5262517.86,8.43,28635,1,2,0,16448,17219,19789,10509
460693.26,5262517.64,7.12,30231,1,2,0,12079,13364,18247,9291
460693.39,5262518.06,6.93,30483,1,2,0,13878,14135,19789,9975
460693.47,5262518.31,6.53,30801,1,1,0,12593,13107,18504,9555
460692.55,5262515.4,0,28638,2,2,2,11822,13107,18761,8719
460693.52,5262518.44,6.04,30886,1,2,0,11308,12593,17733,8819
460693.57,5262518.6,5.43,30847,1,2,0,12593,13878,19532,10656
460693.61,5262518.71,4.82,30788,1,2,0,14135,14392,20046,10810
460693.43,5262518.15,2.7,29946,2,3,0,13878,14649,19532,11160
460693.1,5262517.1,0.65,28488,3,3,0,12850,13621,18504,10710
460693.44,5262518.19,1.82,30506,1,2,0,12593,13107,18504,10245
460693.44,5262518.17,0.92,30837,1,1,0,10794,12079,16962,9678
460693.8,5262519.28,1.38,29802,1,2,0,13621,13364,17733,12280
460693.58,5262518.61,0,30503,2,2,2,13364,13107,17219,12438
460693.72,5262519.04,0,31266,1,1,2,23901,22359,21331,28788
460694,5262519.92,0.05,28973,2,2,0,30583,29041,25700,33962
460694.71,5262522.14,1.14,28511,2,2,0,25957,24672,23130,19235
460694.69,5262522.05,0,30398,3,3,2,13878,13107,14649,19132
460694.96,5262522.9,0,29454,3,3,2,29298,28270,27242,24731
460695.31,5262523.99,0.37,30804,2,2,0,29298,28270,28013,26815
460695.56,5262524.76,0.33,30745,3,3,0,24672,23644,23644,23518
460697.06,5262529.47,6.42,28458,3,4,0,32639,31611,28784,29894
460696.21,5262526.8,0.63,28799,4,4,0,27242,26471,22616,28852
460696.52,5262527.75,0.75,30539,2,2,0,29812,29041,26214,24739
460696.64,5262528.12,0.67,29310,2,2,0,25443,24929,25957,27787
460696.83,5262528.71,0.93,28406,2,2,0,26471,24158,24672,31610
460696.95,5262529.08,0.13,29494,4,4,0,25957,24929,25700,17920
460698.16,5262532.9,5.12,30729,1,2,0,14649,13107,15677,14262
460697.5,5262530.79,0.11,29808,2,2,0,14392,12593,13878,17188
460698.25,5262533.18,4.76,31312,1,1,0,28270,24415,24415,33437
460698.3,5262533.32,4.23,30165,2,2,0,33410,31354,30583,31027
460698.36,5262533.49,3.57,28678,2,2,0,27242,25186,24672,27796
460698.35,5262533.48,2.71,28134,1,1,0,33153,31868,31097,25053
460698.37,5262533.52,1.84,30142,3,3,0,19789,19532,24158,15559
460698.43,5262533.71,0.34,29018,2,2,0,28013,27756,27242,22533
460698.53,5262534.02,0,31830,1,1,2,25957,26728,29555,14021
460691.36,5262511.15,34.13,29238,2,2,0,33153,30583,27499,0
460691.49,5262511.58,34.95,30339,1,2,0,32896,30326,27242,0
460691.43,5262511.39,33.78,30595,1,1,0,32125,29812,27242,0
460691.79,5262512.49,34.2,28350,1,1,0,31868,29298,26728,0
460691.84,5262512.64,33.64,27983,1,2,0,34695,31611,28527,31644
460691.13,5262510.4,28.83,30254,2,2,0,33410,30326,27242,32118
460687.04,5262497.51,0.56,29369,2,2,0,35466,32896,30583,32897
460690.36,5262507.98,22.53,28999,1,2,0,30583,28013,25700,27445
460687.19,5262497.97,0.47,30021,2,2,0,37265,33924,31868,34411
460690.07,5262507.05,19.89,29867,1,2,0,35209,31354,29555,24395
460687.31,5262498.34,0.24,30768,2,2,0,38036,34952,32639,32576
460690.36,5262507.97,19.88,29723,1,2,0,39578,34952,32382,29093
460687.43,5262498.7,0.09,30270,2,2,0,40863,39321,36237,34510
460691.21,5262510.62,25.27,30857,1,3,0,39064,35980,32896,23126
460687.55,5262499.08,0.3,28481,3,3,0,33667,32125,29041,34437
460690.48,5262508.34,20.14,28540,2,3,0,37779,34695,31097,31282
460691.32,5262510.98,25.06,29641,2,3,0,37779,34952,30583,23402
460691.53,5262511.64,26.33,30254,1,3,0,38036,34952,30840,20195
460687.9,5262500.17,0,28222,2,2,2,34952,33667,30583,34091
460691.76,5262512.35,26.17,31043,1,2,0,34438,33667,30326,29156
460691.95,5262512.94,25.39,30804,1,2,0,31611,30840,26985,32601
460691.58,5262511.76,22.42,29988,2,3,0,21074,19789,18247,27240
460691.99,5262513.05,24.79,29543,1,3,0,24158,22873,21331,29578
460688.28,5262501.34,0,29818,3,3,2,31868,30840,27499,33261
460688.42,5262501.8,0,31604,1,1,2,32125,31611,28270,29811
460691.59,5262511.78,20.7,27967,1,2,0,17476,15934,18504,15731
460688.71,5262502.69,0,31764,1,1,2,14649,15420,18761,9811
460689.25,5262504.39,0.11,32141,1,1,0,13364,15163,20046,8549
460691.72,5262512.16,15.15,29916,1,2,0,11308,12079,17219,13279
460689.52,5262505.21,0.2,30205,2,2,0,9766,11308,16962,10988
460692.94,5262516.02,21.98,29503,1,3,0,15163,15677,20046,14870
460690.54,5262508.43,6.1,28520,2,3,0,10537,12336,17219,13407
460690.55,5262508.45,5.3,29271,2,3,0,11822,13107,18504,9144
460689.78,5262506.04,0.34,29707,3,3,0,11051,12336,18247,8396
460693.04,5262516.32,21.71,29258,1,3,0,19789,21331,24929,12822
460689.87,5262506.29,0,28003,2,2,2,10537,12079,18247,8091
460690.58,5262508.54,4.66,29992,1,2,0,10794,12336,18504,8165
460693,5262516.16,19.74,27940,1,2,0,10794,11822,16705,13030
460690.6,5262508.6,3.92,30195,2,2,0,10023,11565,17219,9076
460690.63,5262508.68,3.24,30555,1,1,0,13107,14392,19532,10293
460690.67,5262508.8,2.65,31034,1,1,0,11051,12336,17476,10050
460690.71,5262508.94,1.95,30716,2,2,0,11565,12850,18504,10153
460693.24,5262516.91,18.66,29264,1,2,0,14906,15677,19789,21351
460690.78,5262509.15,0.71,29372,2,2,0,18247,18247,20303,18635
460693.47,5262517.64,17.69,29641,1,3,0,16962,17476,20303,12277
460691.03,5262509.93,1.68,29156,2,3,0,23130,22873,23901,16842
460690.87,5262509.41,0.37,28914,3,3,0,22616,22359,23387,16982
460693.58,5262517.95,17.43,28353,1,2,0,15677,16191,20046,13150
460691.08,5262510.06,1.08,30650,2,2,0,12336,13621,18247,12640
460693.25,5262516.91,14.41,29212,2,3,0,14392,15934,20303,13738
460691.24,5262510.57,1.59,30106,3,3,0,11565,12850,18504,13718
460693.4,5262517.4,15.39,28851,1,3,0,13878,15420,19789,13874
460691.38,5262511.01,1.52,30676,2,2,0,11051,11822,16705,12670
460693.33,5262517.15,13.98,30093,1,2,0,11051,12593,17476,13272
460691.44,5262511.19,1.03,30195,2,2,0,11822,13364,18247,12819
460693.39,5262517.35,13.52,30614,1,2,0,12079,13878,18761,14008
460691.61,5262511.7,0.38,30991,2,2,0,16962,16705,20817,12424
460693.52,5262517.75,12.73,29015,1,2,0,16191,16705,20817,11782
460691.69,5262511.95,0,30339,2,2,2,20303,19532,21588,15850
460693.43,5262517.44,10.36,30431,1,2,0,23901,23130,24929,14516
460691.99,5262512.9,0,30562,2,2,2,31097,29812,31354,15172
460693.49,5262517.63,9.8,30257,1,2,0,23644,22359,23901,16548
460693.54,5262517.79,9.25,29982,1,2,0,37008,35980,35980,12735
460692.28,5262513.8,0.03,29867,2,2,0,21074,21845,23901,12249
460693.57,5262517.87,8.59,30588,1,2,0,32382,32896,34438,11339
460693.61,5262518.01,7.91,30650,1,2,0,13364,14135,18761,11342
460692.45,5262514.34,0.45,29523,2,2,0,14649,14906,20303,10014
460692.57,5262514.7,0.22,30765,2,2,0,12593,12850,18247,9216
460693.67,5262518.18,7.31,30083,1,2,0,13621,13878,19275,10001
460693.77,5262518.49,6.09,29241,1,2,0,12336,13107,18247,9057
460692.96,5262515.91,0,30811,2,2,2,12336,12850,18247,10529
460693.11,5262516.39,0,31368,2,2,2,12850,13878,19018,10391
460693.94,5262519.01,5.4,28537,1,2,0,13364,13878,19275,10240
460693.37,5262517.21,0.83,29870,1,2,0,10537,11822,17476,9797
460693.38,5262517.22,0,31335,1,1,2,10280,11822,17990,9007
460693.5,5262517.61,0,31368,1,1,2,10537,12079,17476,9216
460694.08,5262519.41,0,29661,2,2,2,31354,28270,25957,31125
460694.5,5262520.72,0,30021,2,2,2,20817,18761,18247,29868
460694.65,5262521.19,0,28461,2,2,2,34695,32382,30069,33859
460695.1,5262522.59,0.33,28756,2,2,0,32125,31354,27242,28198
460695.43,5262523.61,0.52,30830,3,3,0,30069,28784,27242,28065
460696.52,5262526.99,0,30827,2,2,2,33153,31097,28270,35390
460696.85,5262528.04,0.46,28497,3,3,0,23644,22873,24672,17676
460697.24,5262529.25,0.43,29058,4,4,0,20046,18504,20560,17196
460697.31,5262529.47,0,29697,2,2,2,43433,41377,40092,21018
460698.21,5262532.27,3.21,29710,1,2,0,31354,30326,29555,24173
460698.46,5262533.06,4.41,28953,2,2,0,27499,24158,24415,29727
460698.51,5262533.21,3.75,29792,2,2,0,29812,27242,26471,26454
460698.56,5262533.37,2.31,30332,2,2,0,26985,25957,25186,20724
460698.63,5262533.57,0.91,30785,2,2,0,27242,26728,25443,31693
460691.3,5262510.2,31.76,28684,3,3,0,33410,30840,27756,0
460691.57,5262511.05,33.83,30287,2,3,0,33924,31097,28270,0
460691.74,5262511.6,34.88,29405,1,3,0,33924,31354,28784,0
460686.9,5262496.32,0.69,27963,2,2,0,31868,29041,28013,0
460691.78,5262511.69,33.3,29857,1,2,0,26728,24415,22616,0
460691.84,5262511.87,32.9,28760,1,1,0,32125,29555,27242,0
460691.36,5262510.36,29.04,30244,1,1,0,32896,29812,27499,31030
460691.04,5262509.34,25.54,29438,2,2,0,33924,31354,29041,26501
460691.39,5262510.45,28.41,30218,1,2,0,33410,30583,28527,26784
460687.43,5262497.95,0.41,28153,2,2,0,32125,29298,27499,32206
460691.24,5262509.97,26.18,30283,1,2,0,35209,31611,29298,25004
460687.52,5262498.25,0,28157,2,2,2,40606,36494,33410,32814
460691.44,5262510.6,26.03,30064,1,3,0,40092,35980,33410,30696
460687.68,5262498.72,0.33,30175,3,3,0,40606,37522,34181,36166
460690.48,5262507.58,19.15,28550,2,3,0,42919,40349,37779,32132
460691.5,5262510.76,25.51,30834,1,1,0,34181,31868,28527,33819
460691.77,5262511.62,26.34,31030,1,1,0,36494,34438,31354,33479
460691.95,5262512.19,26.62,31106,1,1,0,33410,31868,28270,36998
460692.02,5262512.39,26.16,30490,1,2,0,34952,33410,30326,36485
460692.11,5262512.69,25.81,28933,1,2,0,30840,29041,26985,33768
460688.28,5262500.6,0,31394,2,2,2,32125,31097,28270,33191
460691.86,5262511.88,22.48,29533,2,3,0,34438,33667,31611,17658
460692.35,5262513.42,25.3,30054,1,3,0,29298,28527,26728,23833
460688.56,5262501.47,0,29788,3,3,2,30326,29812,25443,34914
460688.7,5262501.91,0,30955,3,3,2,30069,29555,26214,31916
460692.19,5262512.92,23.37,28619,1,3,0,26471,25186,25443,15064
460692.03,5262512.41,22.56,28936,2,3,0,27242,26214,26214,14678
460690.6,5262507.9,10.85,28986,1,2,0,11822,12850,18247,8592
460689.12,5262503.23,0,31188,2,2,2,14392,14906,19532,13941
460690.64,5262508.01,10.22,29854,1,2,0,11308,12593,18247,9519
460692.15,5262512.77,19.72,30198,1,3,0,15163,15934,20046,8532
460690.65,5262508.02,9.46,29690,2,3,0,17476,18247,21074,12518
460689.24,5262503.57,0,29739,3,3,2,17219,18247,21074,14087
460690.67,5262508.09,8.78,30699,2,3,0,13878,14906,19275,9592
460692.24,5262513.05,19.35,28576,1,3,0,14135,14649,19275,8234
460689.36,5262503.97,0,30175,3,3,2,14906,16448,20817,10776
460690.69,5262508.16,8.06,30909,1,2,0,15163,16962,21845,8597
460689.47,5262504.31,0,29208,2,2,2,11822,13621,18247,10584
460690.72,5262508.24,7.35,29946,2,3,0,9509,11565,17219,11052
460691.85,5262511.8,15.45,30601,1,3,0,10794,12850,17990,9354
460691.93,5262512.05,15.07,30791,1,2,0,10023,11565,17219,10482
460690.76,5262508.35,6.15,31066,1,1,0,10794,12593,18247,7784
460690.81,5262508.49,4.74,31224,1,1,0,10023,11565,17990,7958
460690.83,5262508.55,3.97,31430,1,1,0,10280,11822,17476,9332
460690.85,5262508.62,3.2,31342,1,1,0,11051,12336,17733,9208
460690.87,5262508.68,2.4,31361,1,1,0,10023,11308,16962,8096
460690.89,5262508.74,1.67,30778,1,1,0,10537,12079,18247,8597
460693.47,5262516.85,17.82,28337,1,2,0,11822,13107,17990,15033
460693.58,5262517.21,17.82,29536,1,2,0,18504,18504,21074,16145
460691.19,5262509.66,0.85,30578,2,2,0,16962,18504,21845,14695
460691.34,5262510.13,1.24,31020,2,2,0,12079,13364,18504,8664
460691.55,5262510.79,2.97,28278,1,2,0,12079,13364,18504,9105
460691.51,5262510.65,1.78,31279,1,1,0,10023,11308,16962,9553
460691.64,5262511.07,0.86,31161,2,2,0,14392,15163,20046,10333
460691.75,5262511.41,0.63,31764,1,1,0,13878,14135,19018,10093
460693.6,5262517.24,11.69,28697,1,2,0,17990,17733,21588,12752
460693.65,5262517.38,11.04,30018,1,2,0,19789,19018,21074,16028
460691.94,5262511.98,0,30791,2,2,2,22616,21845,23901,16084
460693.67,5262517.44,10.24,30883,1,2,0,29041,27756,28784,18523
460692.1,5262512.47,0,28658,2,2,2,21331,20303,21331,18303
460693.52,5262516.97,8.32,27593,2,3,0,26728,25443,27242,14644
460693.78,5262517.78,9.11,29569,1,2,0,34181,33667,34438,15459
460693.75,5262517.67,8.04,30444,1,2,0,17219,17733,21331,11918
460693.88,5262518.09,7.97,29677,1,2,0,13621,13621,19532,10295
460693.76,5262517.7,6.34,29972,1,2,0,12079,12336,17733,9511
460694.04,5262518.55,7.21,29186,1,3,0,13107,13621,19018,9814
460693.89,5262518.08,6.22,29824,2,3,0,13107,13621,19018,10081
460694.15,5262518.9,6.81,27688,1,3,0,12336,12850,18504,9259
460693.94,5262518.25,5.6,29530,2,3,0,12593,13107,18761,9389
460693.06,5262515.47,0,30906,3,3,2,13878,14392,19789,10054
460694.05,5262518.59,5.4,30287,1,2,0,11051,12079,17219,10496
460694.11,5262518.78,4.82,28635,1,2,0,12593,13878,19018,10479
460693.49,5262516.79,0,31791,1,1,2,10023,11565,17733,8632
460693.87,5262518.01,0.74,31653,1,1,0,10537,11565,18504,10083
460693.9,5262518.08,0,31912,1,1,2,11822,11051,14649,17580
460694.04,5262518.53,0,31676,1,1,2,28784,27499,26471,29457
460694.2,5262519.01,0,30939,2,2,2,24929,23387,23130,27810
460694.6,5262520.28,0,28540,2,2,2,13107,12850,13364,17616
460694.86,5262521.09,0.55,29172,3,3,0,32639,30583,29041,33454
460694.95,5262521.35,0.18,29054,2,2,0,28527,26471,23901,31410
460695.09,5262521.79,0.31,29946,2,2,0,26471,25700,24415,29898
460695.93,5262524.41,0,30142,2,2,2,19532,18247,17476,31880
460696.13,5262525.03,0.17,28137,3,3,0,32382,30583,28013,38135
460696.63,5262526.59,0.71,29775,3,3,0,33924,31868,28784,31759
460696.74,5262526.94,0.78,29667,3,3,0,30840,28527,26471,34418
460696.98,5262527.68,0.38,28822,2,2,0,29298,28013,26985,24240
460697.17,5262528.27,0.82,28681,3,3,0,22359,21074,22102,19677
460697.78,5262530.17,0.26,28956,3,3,0,40606,37779,36237,23126
460697.89,5262530.52,0.31,29090,3,3,0,32896,32896,30326,25024
460697.99,5262530.81,0,28753,4,4,2,31354,29041,27499,25693
460698.47,5262532.33,3.27,28792,3,4,0,31097,30840,29555,24945
460698.68,5262532.98,3.34,29408,3,3,0,28270,26985,26214,26023
460698.76,5262533.22,2.96,29628,2,2,0,33153,31354,29812,30442
460698.81,5262533.37,1.57,31217,2,2,0,17733,16448,18247,15168
460698.85,5262533.5,0.9,30870,1,1,0,28270,26985,25957,30698
460698.92,5262533.72,0.43,30637,1,1,0,26728,25443,23901,23145
460692.01,5262511.53,34.66,29359,1,2,0,34181,31611,29041,0
460691.82,5262510.94,33.24,29756,2,2,0,33667,31097,28784,0
460691.05,5262508.5,27.15,28524,2,2,0,27756,25700,24929,0
460692.03,5262511.59,33.02,30106,1,2,0,29298,26985,25700,0
460691.49,5262509.89,28.69,30326,2,2,0,31354,28013,26471,0
460691.6,5262510.23,28.48,30362,1,2,0,32639,29041,27242,31918
460691.34,5262509.4,25.77,30162,2,2,0,34438,31611,29298,31089
460691.65,5262510.37,27.91,29271,1,2,0,33924,31097,28784,29824
460691.52,5262509.95,26.2,30863,1,1,0,37779,34438,32125,34279
460691.6,5262510.21,25.8,30126,1,3,0,36751,33410,31097,33743
460690.68,5262507.3,19.59,28838,2,3,0,41634,39064,36751,32383
460691.67,5262510.43,25.31,30686,1,2,0,42405,40606,37522,32743
460688.04,5262498.96,0,28474,3,3,2,38550,37522,34695,33909
460691.94,5262511.25,26.31,30175,1,3,0,32896,31868,28784,35751
460691.8,5262510.81,25.19,28936,2,3,0,33153,31611,28527,35880
460692.24,5262512.18,26.31,31079,1,1,0,30583,28784,26214,34519
460688.45,5262500.24,0,29261,2,2,2,28527,27242,25443,32278
460692.34,5262512.49,26.17,30932,1,2,0,33924,32382,29298,30249
460688.57,5262500.61,0,30683,3,3,2,28527,27499,25443,31900
460692.47,5262512.91,26.08,29598,1,3,0,29041,28013,25443,27526
460691.97,5262511.34,23.02,28389,2,3,0,30583,29555,26728,25698
460692.02,5262511.48,22.45,30149,2,3,0,29041,27756,26728,27403
460688.7,5262501.01,0,28399,3,3,2,30840,29812,27499,32582
460692.49,5262512.97,25.34,28658,1,3,0,28270,26985,25957,27400
460692.68,5262513.56,25.78,30834,1,1,0,32125,31097,28013,22204
460692.28,5262512.28,22.44,29618,2,2,0,32125,31611,28270,18733
460692.79,5262513.91,26.02,30532,1,2,0,32896,32382,29041,15441
460692.87,5262514.15,25.56,30103,1,3,0,29555,29041,28270,11178
460690.87,5262507.84,11.93,29775,3,3,0,34438,33924,30326,28266
460692.53,5262513.08,22.99,27609,2,3,0,32125,31611,30069,12363
460692.1,5262511.73,19.53,28258,1,2,0,15420,16448,18761,8714
460692.31,5262512.39,20.06,29195,1,2,0,10794,11822,18504,8670
460690.93,5262508.02,10.6,30834,2,2,0,14135,14392,19789,12022
460692.4,5262512.66,19.74,30919,1,2,0,16705,17733,20560,11098
460690.94,5262508.05,9.82,30221,2,2,0,16191,17219,20046,14244
460692.49,5262512.94,19.42,29631,1,2,0,15420,16191,20046,9443
460690.95,5262508.06,9.04,30709,2,2,0,13364,14135,18247,12188
460690.98,5262508.16,8.32,30722,2,2,0,14649,15934,20817,10192
460692.14,5262511.82,15.45,31138,1,1,0,9252,11308,16705,11074
460691,5262508.23,6.7,29526,2,2,0,11308,13107,17990,11049
460691.02,5262508.26,5.91,31174,1,1,0,10023,11308,16962,8643
460691.04,5262508.33,5.19,30948,1,1,0,11308,12850,19018,8403
460691.06,5262508.38,4.37,31158,1,1,0,10280,11822,18247,8082
460691.07,5262508.41,3.63,31453,1,1,0,11308,12593,17733,8316
460691.09,5262508.47,2.78,31302,1,1,0,12079,13364,18504,8330
460692.07,5262511.54,8.85,27754,1,2,0,11822,13107,18761,8195
460691.11,5262508.53,2.09,31332,2,2,0,11822,13107,18761,7936
460692.13,5262511.75,8.41,27619,1,2,0,11565,13364,18761,8924
460691.18,5262508.75,1.06,31384,2,2,0,12079,12593,18247,9032
460691.28,5262509.04,0.74,30355,2,2,0,11822,13364,17476,16925
460693.81,5262517.03,17.66,29880,1,2,0,22102,22102,24415,19058
460691.49,5262509.7,1.36,31047,3,3,0,12336,13878,18247,11706
460693.99,5262517.57,17.5,28635,1,3,0,18247,20046,22873,16878
460692.5,5262512.87,7.86,28343,2,3,0,16191,17733,21074,13623
460691.66,5262510.24,1.48,31702,1,1,0,10794,12079,17990,8574
460691.78,5262510.59,1.35,31650,1,1,0,10280,11565,16962,8370
460691.86,5262510.86,0.92,31659,1,1,0,12850,13107,17733,10061
460691.91,5262511,0.34,31646,1,1,0,13621,14135,19275,9746
460692.03,5262511.36,0.49,31673,2,2,0,11051,11822,16962,10242
460693.81,5262516.98,12.28,28914,1,2,0,13621,14392,19018,10089
460693.86,5262517.15,11.77,29425,1,2,0,16962,16705,20817,10961
460692.09,5262511.54,0,31106,2,2,2,13878,14135,18761,11462
460693.92,5262517.32,11.17,29644,1,2,0,20817,20046,22359,15321
460692.37,5262512.42,0,30709,2,2,2,22102,21331,22873,13606
460693.97,5262517.47,9.35,28429,1,2,0,18761,17733,20303,15207
460692.54,5262512.95,0,30899,2,2,2,24158,23130,25700,13043
460692.69,5262513.42,0.1,30975,3,3,0,20046,19275,23901,14952
460694.11,5262517.9,9.58,28710,1,3,0,22102,21845,24415,19274
460693.78,5262516.85,7.53,29061,2,3,0,22873,22359,25186,18633
460692.87,5262514,0.92,30886,1,1,0,14135,14392,20046,12268
460693.01,5262514.43,0.81,30978,1,1,0,14135,14649,20046,10440
460693.16,5262514.88,0.71,29510,2,2,0,12850,13621,18504,11715
460694.01,5262517.59,6.12,30119,1,2,0,12850,13364,18504,10803
460693.18,5262514.94,0,29487,2,2,2,11565,12336,17219,12125
460694.21,5262518.18,5.71,29844,1,2,0,13107,13621,19532,10494
460693.32,5262515.4,0,30794,2,2,2,11565,12079,17990,11234
460694.29,5262518.43,5.41,29756,1,2,0,10794,11308,17990,10555
460693.45,5262515.8,0,30876,2,2,2,11051,11565,17990,10575
460693.59,5262516.21,0,31561,1,1,2,10280,11822,17733,9372
460693.73,5262516.65,0,31283,1,1,2,9252,10794,16962,8323
460693.86,5262517.06,0,31420,1,1,2,10280,11565,17476,8402
460694.28,5262518.39,0.78,31417,1,1,0,28270,27242,26471,34251
460694.42,5262518.81,0.37,30817,1,1,0,32125,30583,27242,33230
460694.94,5262520.45,3.08,28648,2,3,0,27242,25957,24158,28582
460695.03,5262520.71,0,28393,2,2,2,30583,28270,26214,32512
460695.18,5262521.18,0,28828,3,3,2,29298,27242,24929,28470
460695.43,5262521.96,0.91,29890,2,3,0,26985,26214,24158,27930
460695.35,5262521.71,0.16,29969,3,3,0,27499,26728,24672,28095
460695.6,5262522.48,1.07,30690,2,2,0,31097,29812,28527,28339
460695.85,5262523.25,0.77,30932,2,2,0,38293,37779,31097,38367
460695.97,5262523.63,0.56,30273,2,2,0,31868,30326,27242,35715
460696.01,5262523.76,0,29726,3,3,2,32382,31097,25957,34014
460697.33,5262527.93,8.57,29320,4,5,0,19018,17733,16705,27450
460696.18,5262524.3,0,30001,5,5,0,24415,23130,21588,25975
460696.8,5262526.21,0,28819,2,2,2,33153,30840,28527,28609
460697.06,5262527.02,0.99,29097,3,3,0,29041,26728,24672,28364
460697.31,5262527.8,1,30054,3,3,0,34952,32896,30069,25118
460697.33,5262527.87,0.29,29061,3,3,0,28527,26728,24672,27130
460697.71,5262529.05,0,30280,2,2,2,29812,28270,30069,21836
460697.84,5262529.46,0,29267,2,2,2,36751,35723,32896,23969
460698.23,5262530.67,0,30169,2,2,2,31354,28784,26471,32658
460699.04,5262533.2,1.48,28235,2,2,0,22873,21845,22873,21451
460699.11,5262533.39,1.07,28412,2,2,0,25957,24415,24415,29833
460691.6,5262509.06,29.39,29149,2,2,0,29298,26728,26214,0
460692.39,5262511.55,34.56,29729,1,2,0,29812,27242,26728,0
460691.25,5262507.96,26.09,29467,2,2,0,32382,29812,29041,0
460691.68,5262509.32,29.02,29949,1,2,0,29041,26471,25957,0
460691.76,5262509.57,28.85,29621,2,2,0,30840,28013,26985,0
460692.38,5262511.52,32.71,29487,1,2,0,32125,29298,28270,0
460691.88,5262509.94,28.68,30637,1,1,0,31097,27756,25700,0
460691.63,5262509.14,25.98,29710,1,2,0,34952,32382,29298,30910
460691.14,5262507.58,22.65,28681,2,2,0,35723,32896,29812,29986
460687.94,5262497.5,0.46,28183,3,3,0,33667,31097,29298,27021
460691.15,5262507.62,21.92,28438,2,3,0,38036,35723,33410,30818
460691.1,5262507.47,20.81,29451,2,2,0,41120,38293,35980,32118
460691.87,5262509.88,26.05,29959,1,2,0,35980,33153,31097,33684
460691.16,5262507.64,20.28,30565,2,2,0,48830,44975,41891,32798
460692,5262510.27,25.94,29199,1,2,0,46517,42148,39578,32852
460691.19,5262507.73,19.61,29048,2,2,0,42148,39578,37008,36033
460692.3,5262511.21,26.14,31132,1,2,0,35723,34438,31354,33708
